,filename,shot_id,begin,end,transcript
15128,5552368364300855101.xml,54,216.04,222.1,"A symbol?  Yeah, we've both agreed that he needs some time to sort his head out if our relationship  stands any kind of a chance, which is why he's gone away."
15129,5552368364300855101.xml,55,222.11,224.17,
15130,5552368364300855101.xml,56,224.18,226.24,But he stayed with you all weekend? 
15131,5552368364300855101.xml,57,227.0,228.15,
15132,5552368364300855101.xml,58,228.16,236.03,"But the point is, Pat,  that I think we're going to  survive this,"
15133,5552368364300855101.xml,59,236.04,240.11,"and it's all thanks to  your brilliant advice. That's all very well, but where does  Stacey fit into all this?"
15134,5552368364300855101.xml,60,240.12,243.16,
15135,5552368364300855101.xml,61,243.17,245.09,
15136,5552368364300855101.xml,62,245.1,246.13,
15137,5552368364300855101.xml,63,246.14,247.18,
15138,5552368364300855101.xml,64,247.19,252.11,Err. I would like some glasses left  by the time we open!
15139,5552368364300855101.xml,65,252.12,253.13,
15140,5552368364300855101.xml,66,253.14,259.06,"Ryan?  Don't, and I mean don't, ever mention  his name in front of me again, all right?"
15141,5552368364300855101.xml,67,259.07,261.17,
15142,5552368364300855101.xml,68,261.18,265.0,"But he's not denying it happened,  but only because she threw herself at him. He got confused."
15143,5552368364300855101.xml,69,265.01,286.17,"I think part of him wants to feel  that way about her because of Lily, but he just,  he can't fight his true feelings. Which are?  He loves ME, Pat.  We have got this crazy,  sort of passionate relationship."
15144,5552368364300855101.xml,70,286.18,288.23,"No-one else even comes close.  So you see,"
15145,5552368364300855101.xml,71,288.24,289.2,
15146,5552368364300855101.xml,72,289.21,292.07,you have got nothing to worry about. 
15147,5552368364300855101.xml,73,292.08,299.13,Everything's going to be just fine. 
15148,5552368364300855101.xml,74,299.14,302.17,See you later.  (Yeah. ) 
15149,5552368364300855101.xml,75,302.18,316.14,"So, I was thinking about Christmas  presents. Do you want a surprise? Or is there anything you need? Well, you're not meant to ask me.  My Dad does.  And he's your role model, is he?"
15150,5552368364300855101.xml,76,316.15,322.03,How many gold chains  does one person need?
15151,5552368364300855101.xml,77,322.04,323.22,"I mean, she's like a walking  advert for a cheap catalogue."
15152,5552368364300855101.xml,78,323.23,325.17,I thought you learnt  your lesson last Friday?
15153,5552368364300855101.xml,79,325.18,327.05,
15154,5552368364300855101.xml,80,327.06,332.12,Can I take these?  Course you can. I bet she's just waiting for Christmas. Get a nice present and then  dump him. Dunno what he sees in her.
15155,5552368364300855101.xml,81,332.13,334.01,
15156,5552368364300855101.xml,82,334.02,335.01,
15157,5552368364300855101.xml,83,335.02,338.08,# Alejandro 
15158,5552368364300855101.xml,84,338.09,343.21,"# I'm not your babe  I want you, babe # Fernando "
15159,5552368364300855101.xml,85,343.22,351.14,# Don't wanna kiss  Don't wanna touch # Just smoke my cigarette and hush  # Don't call my name  Don't call my name
15160,5552368364300855101.xml,86,351.15,359.04,# Roberto... #  It's his. 
15161,5552368364300855101.xml,87,359.05,359.21,
15162,5552368364300855101.xml,88,359.22,360.1,
15163,5552368364300855101.xml,89,360.11,366.12,"So, what time  you going down that name place? I got ages yet. Could do a bit of  training down the community centre first if you've got time. Good call."
15164,5552368364300855101.xml,90,366.13,368.06,
15165,5552368364300855101.xml,91,368.07,372.0,"Ah. It's your lucky day.  Yes, boss?"
15166,5552368364300855101.xml,92,372.01,374.14,"That geezer's expecting you  in an hour, same as before, yeah."
15167,5552368364300855101.xml,93,374.15,376.19,
15168,5552368364300855101.xml,94,376.2,378.13,"Oh, and, er,  no lip this time, all right?"
15169,5552368364300855101.xml,95,378.14,386.14,"Ryan's job?  Yeah. But you said after last week...  Listen, I appreciate the offer, all right, but it's not a good idea."
15170,5552368364300855101.xml,96,386.15,388.15,
15171,5552368364300855101.xml,97,388.16,389.09,
15172,5552368364300855101.xml,98,389.1,390.06,
15173,5552368364300855101.xml,99,390.07,395.23,"You Went diving in your pocket  like it was the Queen calling, you must be expecting someone."
15174,5552368364300855101.xml,100,395.24,402.04,"Yeah,  Lucy said she might call today. Oh. All right, lovebirds? Mind if I...?  It's a private conversation, Connor."
15175,5552368364300855101.xml,101,402.05,404.05,It didn't look like you had much  to say to each other.
15176,5552368364300855101.xml,102,404.06,407.11,"Oi, ignore him.  Oh, he squeaks.  Leave it, Connor."
15177,5552368364300855101.xml,103,407.12,410.01,Can't stand this time of year. 
15178,5552368364300855101.xml,104,410.02,412.19,"Oh, I love Christmas.  It's so magical."
15179,5552368364300855101.xml,105,412.2,417.2,"Miserable, more like. "
15180,5552368364300855101.xml,106,417.21,419.13,Especially this year. Cheers. 
15181,5552368364300855101.xml,107,419.14,421.06,Ooh! Oh! 
15182,5552368364300855101.xml,108,421.07,421.14,
15183,5552368364300855101.xml,109,421.15,422.17,D'you want a cloth? 
15184,5552368364300855101.xml,110,422.18,423.12,
15185,5552368364300855101.xml,111,423.13,427.12,"I'm fine, I'm fine.  Carol, you all right?  You look a bit pale. Your change!  Connor!"
15186,5552368364300855101.xml,112,427.13,430.04,
15187,5552368364300855101.xml,113,430.05,431.16,Connor! 
15188,5552368364300855101.xml,114,431.17,433.0,Mrs Jackson! 
15189,5552368364300855101.xml,115,433.01,439.13,"Long time, no see.  Don't you do that.  What? What're you doing here? "
15190,5552368364300855101.xml,116,439.14,441.16,You can't be here!  Why? What's going to happen?
15191,5552368364300855101.xml,117,441.17,444.08,Don't laugh at me.  I'm deadly serious.
15192,5552368364300855101.xml,118,444.09,444.2,
15193,5552368364300855101.xml,119,444.21,449.05,"Yeah, I can see that.  You're all getting worked up. You want to watch that  at your age. You never know."
15194,5552368364300855101.xml,120,449.06,451.03,"Look, we both know that  you being here is not a good idea."
15195,5552368364300855101.xml,121,451.04,452.22,
15196,5552368364300855101.xml,122,452.23,455.04,"Why is that, Mrs Jackson?  Don't do this.  You can chuck me out your flat, but you don't get to tell me where to go."
15197,5552368364300855101.xml,123,455.05,457.07,
15198,5552368364300855101.xml,124,457.08,457.24,
15199,5552368364300855101.xml,125,458.0,458.24,
15200,5552368364300855101.xml,126,459.0,460.05,
15201,5552368364300855101.xml,127,460.06,460.13,
15202,5552368364300855101.xml,128,460.14,461.1,"And besides, I ain't here for you. "
15203,5552368364300855101.xml,129,461.11,464.02,"What?  Who? I mean...  Got a little work round 'ere. Not dodgy stuff again? Careful, Mrs Jackson."
15204,5552368364300855101.xml,130,464.03,465.06,
15205,5552368364300855101.xml,131,465.07,466.01,
15206,5552368364300855101.xml,132,466.02,466.16,
15207,5552368364300855101.xml,133,466.17,468.14,
15208,5552368364300855101.xml,134,468.15,470.08,
15209,5552368364300855101.xml,135,470.09,472.12,"you're beginning to sound  like you care. I do. I care about your welfare, and your future."
15210,5552368364300855101.xml,136,472.13,474.13,
15211,5552368364300855101.xml,137,474.14,475.09,
15212,5552368364300855101.xml,138,475.1,480.21,I'm touched.  But I'm a big boy now. I've flown the nest. 
15213,5552368364300855101.xml,139,480.22,482.11,"No wait - that's it, I was pushed. "
15214,5552368364300855101.xml,140,482.12,486.03,I'll see you around. 
15215,5552368364300855101.xml,141,486.04,488.02,
15216,5552368364300855101.xml,142,488.03,490.03,
15217,5552368364300855101.xml,143,490.04,492.01,
15218,5552368364300855101.xml,144,492.02,494.2,Come on! Is that all you got? 
15219,5552368364300855101.xml,145,494.21,497.06,"Seen girls hit harder than that!  Come on, you ain't a Mitchell if that's all you got!"
15220,5552368364300855101.xml,146,497.07,498.1,
15221,5552368364300855101.xml,147,498.11,499.12,
15222,5552368364300855101.xml,148,499.13,500.21,
15223,5552368364300855101.xml,149,500.22,502.01,"Come on. Where are ya?  I'm here. No, you ain't!"
15224,5552368364300855101.xml,150,502.02,503.1,
15225,5552368364300855101.xml,151,503.11,504.07,
15226,5552368364300855101.xml,152,504.08,505.02,"You're at home,  tucked up in bed, in't ya! Come on!"
15227,5552368364300855101.xml,153,505.03,506.05,
15228,5552368364300855101.xml,154,506.06,507.02,
15229,5552368364300855101.xml,155,507.03,508.05,I'm here!  Where are ya?
15230,5552368364300855101.xml,156,508.06,509.13,"I'm here.  Prove it, then!"
15231,5552368364300855101.xml,157,509.14,510.02,
15232,5552368364300855101.xml,158,510.03,511.01,
15233,5552368364300855101.xml,159,511.02,512.05,
15234,5552368364300855101.xml,160,512.06,513.06,
15235,5552368364300855101.xml,161,513.07,514.2,
15236,5552368364300855101.xml,162,514.21,519.12,
15237,5552368364300855101.xml,163,519.13,523.13,"Janine!  # Calendar picture, frozen lamp "
15238,5552368364300855101.xml,164,523.14,527.08,# Chilled this room for 24 days... # 
15239,5552368364300855101.xml,165,527.09,529.23,"Janine, I know you're in there, "
15240,5552368364300855101.xml,166,529.24,541.1,"I can hear the radio!  Pat! Spare keys  are for emergencies only! # ..keep in touch  # Didn't, of course  till summertime... #"
15241,5552368364300855101.xml,167,541.11,542.0,
15242,5552368364300855101.xml,168,542.01,543.14,
15243,5552368364300855101.xml,169,543.15,544.19,I thought you might be lonely.  I was just getting in the bath.
15244,5552368364300855101.xml,170,544.2,551.1,I've brought you some lovely mince  pies. I'm not hungry. Maybe later.
15245,5552368364300855101.xml,171,551.11,552.05,
15246,5552368364300855101.xml,172,552.06,554.06,But I just want... 
15247,5552368364300855101.xml,173,554.07,557.12,Oh! 
15248,5552368364300855101.xml,174,557.13,572.2,"Not bad, you know?  You got fire in your belly. Grant had that, but he didn't  know how to rein it in. But you, you're like me.  You know how to use your head. You know you don't even have to  land a punch on your opponent to put him down."
15249,5552368364300855101.xml,175,572.21,575.14,
15250,5552368364300855101.xml,176,575.15,579.2,What's the point? 
15251,5552368364300855101.xml,177,579.21,586.02,"What?  Well, all this. It don't mean anything, does it,  it's just for a show. Jay?"
15252,5552368364300855101.xml,178,586.03,591.18,"I ain't one of you.  When you get down that office,  you will be, won't ya? No! "
15253,5552368364300855101.xml,179,591.19,593.12,"What?  You didn't even trust me to do some gopher running job. So, no!"
15254,5552368364300855101.xml,180,593.13,595.04,
15255,5552368364300855101.xml,181,595.05,596.16,"No, thanks. changing my name  don't seem that worth it now."
15256,5552368364300855101.xml,182,596.17,598.04,
15257,5552368364300855101.xml,183,598.05,599.18,Don't laugh! 
15258,5552368364300855101.xml,184,599.19,607.07,"D'you want to know why  I didn't give you that job? Yeah, tell me.  Cos you ARE a Mitchell. "
15259,5552368364300855101.xml,185,607.08,611.04,"I know better than giving  my best man some paperboy errand. Lads like Connor and Ryan,  they're two a penny."
15260,5552368364300855101.xml,186,611.05,615.24,One of them takes a hiding  and there's another one standing in line.
15261,5552368364300855101.xml,187,616.0,622.05,"Do I care about them? No, course  I don't. Do I remember 'em? No. They do their job well, and I'll use  them again. It's as simple as that."
15262,5552368364300855101.xml,188,622.06,628.23,"Jay, I'm thinking about  the bigger picture, yeah? So should you.  What about Ben?"
15263,5552368364300855101.xml,189,628.24,630.08,"What about him?  Well, where does he fit in to all this?"
15264,5552368364300855101.xml,190,630.09,632.16,
15265,5552368364300855101.xml,191,632.17,634.22,"He don't.  Well, that's not what you told Ian. I was there."
15266,5552368364300855101.xml,192,634.23,640.09,"Well, Beale needed shutting up.  I would've said anything. But he is coming home? "
15267,5552368364300855101.xml,193,640.1,642.03,"Well, according to Shirley he is.  Well, maybe Shirley ain't prepared to face the truth. But me..."
15268,5552368364300855101.xml,194,642.04,647.18,
15269,5552368364300855101.xml,195,647.19,649.1,..I already have. 
15270,5552368364300855101.xml,196,649.11,652.13,
15271,5552368364300855101.xml,197,652.14,654.01,
15272,5552368364300855101.xml,198,654.02,655.17,
15273,5552368364300855101.xml,199,655.18,658.03,
15274,5552368364300855101.xml,200,658.04,660.22,
15275,5552368364300855101.xml,201,660.23,663.05,
15276,5552368364300855101.xml,202,663.06,669.2,"You all right, Shirl?  Yeah, I'm dandy(!)  It's nice of you to come in here"
15277,5552368364300855101.xml,203,669.21,672.08,"and keep me company,  but you've hardly said a word."
15278,5552368364300855101.xml,204,672.09,675.12,"What d'you want to talk about?  Father Christmas? Hello, Carol."
15279,5552368364300855101.xml,205,675.13,676.22,All right? 
15280,5552368364300855101.xml,206,676.23,679.05,Here you are. 
15281,5552368364300855101.xml,207,679.06,685.0,"Cheers.  He's hot, in't he? What?  That young bloke I saw you with earlier."
15282,5552368364300855101.xml,208,685.01,693.24,"How much you paying him?  Shirl!  I'm not going to dignify that with an answer. Ignore her, she's just jealous. "
15283,5552368364300855101.xml,209,694.0,696.12,"And what's that supposed to mean?  Oh, no, nothing."
15284,5552368364300855101.xml,210,696.13,703.2,"It's all right, Carol. Hev likes  her men with bumfluff and all."
15285,5552368364300855101.xml,211,703.21,708.02,"Shirl!  Just mind your own business, all right?"
15286,5552368364300855101.xml,212,708.03,709.1,Another satisfied customer? 
15287,5552368364300855101.xml,213,709.11,710.2,"What can I do for you, Ian?  Any chance of getting these back for tomorrow?"
15288,5552368364300855101.xml,214,710.21,714.16,"Oh, bless, Jane's got him  well trained. Not all men are Neanderthals, Shirley."
15289,5552368364300855101.xml,215,714.17,719.2,"Oh, is that what they call real men? "
15290,5552368364300855101.xml,216,719.21,721.01,"£11.90.  I'll pay when I collect, yeah?"
15291,5552368364300855101.xml,217,721.02,722.06,
15292,5552368364300855101.xml,218,722.07,731.23,I knew it! 
15293,5552368364300855101.xml,219,731.24,736.06,"You've been drinking!  Oh, go on, then,  you can have some an' all."
15294,5552368364300855101.xml,220,736.07,738.09,
15295,5552368364300855101.xml,221,738.1,750.24,"Ian, what a lovely surprise.  Yeah, yeah, of course I want to see  you. I'm a busy girl, though. Yeah, yeah, course I do. "
15296,5552368364300855101.xml,222,751.0,752.21,
15297,5552368364300855101.xml,223,752.22,759.13,"Been stood up, have we?  Men don't stand me up, Carol.  The trick is, you've gotta make them  think they're winning,"
15298,5552368364300855101.xml,224,759.14,761.0,
15299,5552368364300855101.xml,225,761.01,762.21,"but really,  you're the one pulling the strings."
15300,5552368364300855101.xml,226,762.22,767.1,
15301,5552368364300855101.xml,227,767.11,774.17,"Here, try that on.  Might cheer you up. "
15302,5552368364300855101.xml,228,774.18,775.06,
15303,5552368364300855101.xml,229,775.07,776.06,
15304,5552368364300855101.xml,230,776.07,776.19,
15305,5552368364300855101.xml,231,776.2,778.2,
15306,5552368364300855101.xml,232,778.21,781.14,You're sure he didn't mention  this trip? No!
15307,5552368364300855101.xml,233,781.15,784.1,"It's a bit odd, innit? "
15308,5552368364300855101.xml,234,784.11,793.19,You sure he didn't say anything?  This is my brother we're  talking about. Him and conversations don't mix.
